Date,Open,High,Low,Close,Adj Close,Volume
2002-07-29,81.750000,84.099998,81.519997,83.849998,45.590153,113300
2002-08-05,84.040001,84.879997,83.220001,84.879997,46.150188,243100
2002-08-12,85.300003,87.900002,84.820000,85.059998,46.248051,409600
2002-08-19,85.050003,86.290001,84.709999,85.900002,46.704762,182600
2002-08-26,85.699997,87.129997,85.199997,87.080002,47.346352,557600
2002-09-02,87.080002,88.650002,87.000000,87.459999,47.552967,956800
2002-09-09,87.500000,88.940002,86.750000,88.779999,48.478260,796000
2002-09-16,89.199997,89.769997,88.360001,89.300003,48.762245,568400
2002-09-23,90.000000,90.940002,88.610001,90.040001,49.166317,1269500
2002-09-30,90.660004,90.900002,88.400002,89.510002,48.876900,807200
2002-10-07,89.900002,90.519997,88.059998,88.379997,48.443684,1886500
2002-10-14,88.500000,88.550003,84.279999,85.370003,46.793835,1133100
2002-10-21,85.500000,85.599998,84.080002,85.379997,46.799294,953400
2002-10-28,85.559998,86.930000,85.199997,85.980003,47.128151,892500
2002-11-04,85.480003,88.650002,84.910004,88.440002,48.694973,977400
2002-11-11,88.550003,89.150002,86.260002,87.110001,47.962673,897700
2002-11-18,87.019997,88.230003,85.860001,86.040001,47.373562,899400
2002-11-25,86.000000,87.019997,84.959999,85.550003,47.103733,1023300
2002-12-02,84.360001,87.089996,84.150002,86.169998,47.445156,1174600
2002-12-09,86.199997,87.650002,86.169998,86.529999,47.860962,1277300
2002-12-16,86.900002,87.559998,85.680000,87.379997,48.331116,773600
2002-12-23,87.360001,89.029999,86.250000,89.029999,49.243755,274500
2002-12-30,88.900002,89.330002,85.830002,86.480003,47.833340,887600
2003-01-06,86.169998,87.139999,85.019997,85.540001,47.551067,648200
2003-01-13,85.540001,87.239998,85.400002,86.949997,48.334793,437400
2003-01-20,86.879997,88.440002,86.800003,87.970001,48.901859,610600
2003-01-27,87.900002,88.209999,86.980003,88.059998,48.951885,1117500
2003-02-03,87.669998,88.699997,87.309998,88.419998,49.151997,703500
2003-02-10,88.120003,89.180000,87.430000,87.809998,48.984222,1726900
2003-02-17,87.559998,88.900002,87.339996,88.300003,49.257595,1012400
2003-02-24,88.879997,90.540001,88.620003,90.470001,50.468124,1769500
2003-03-03,90.000000,90.790001,89.910004,90.559998,50.518330,843000
2003-03-10,90.809998,91.360001,89.519997,89.959999,50.372913,2105900
2003-03-17,90.519997,90.519997,86.050003,86.050003,48.183487,2588100
2003-03-24,87.099998,88.080002,86.849998,87.750000,49.135422,1734700
2003-03-31,88.300003,88.930000,86.879997,87.050003,48.743469,1676300
2003-04-07,86.220001,87.860001,85.919998,87.260002,49.069675,1285800
2003-04-14,87.099998,88.400002,86.709999,87.989998,49.480190,539500
2003-04-21,87.480003,89.099998,87.260002,88.919998,50.003189,1219300
2003-04-28,89.089996,89.599998,88.269997,88.320000,49.665791,1014100
2003-05-05,88.309998,90.900002,88.199997,90.580002,51.207466,1192600
2003-05-12,91.139999,93.760002,90.730003,93.720001,52.982571,3533200
2003-05-19,94.110001,96.209999,93.120003,95.849998,54.186687,4490800
2003-05-26,95.620003,95.709999,93.309998,94.599998,53.480057,2807400
2003-06-02,93.879997,95.379997,93.089996,94.139999,53.219997,2359800
2003-06-09,94.699997,97.279999,94.269997,97.180000,55.170742,2244400
2003-06-16,97.500000,97.660004,93.029999,93.750000,53.223442,3517900
2003-06-23,93.820000,95.489998,91.550003,92.070000,52.269642,4275300
2003-06-30,91.919998,92.519997,90.599998,90.599998,51.435139,1888800
2003-07-07,90.279999,90.790001,89.629997,90.790001,51.740429,2232900
2003-07-14,90.680000,90.870003,87.150002,87.699997,49.979446,6423800
2003-07-21,87.500000,87.599998,85.400002,85.559998,48.759899,6193800
2003-07-28,85.239998,85.349998,81.980003,82.510002,47.021801,13138800
2003-08-04,82.480003,84.790001,81.800003,83.660004,47.895405,11016900
2003-08-11,83.550003,83.650002,80.910004,82.000000,46.945004,7274700
2003-08-18,82.300003,83.870003,82.010002,83.370003,47.729328,3442200
2003-08-25,83.320000,83.989998,82.250000,83.650002,47.889660,3102800
2003-09-01,83.629997,84.089996,81.879997,84.070000,48.130131,2909500
2003-09-08,83.629997,85.379997,82.919998,84.680000,48.695869,4741700
2003-09-15,84.500000,86.029999,83.900002,85.629997,49.242191,3730500
2003-09-22,85.000000,87.489998,84.230003,87.480003,50.306042,5480300
2003-09-29,87.019997,88.250000,85.099998,85.290001,49.046658,5944100
2003-10-06,85.120003,85.790001,83.650002,84.550003,48.824261,3555400
2003-10-13,84.349998,84.500000,82.750000,83.540001,48.241035,1838400
2003-10-20,83.449997,85.599998,83.419998,85.269997,49.240009,3977100
2003-10-27,85.150002,85.690002,83.739998,85.190002,49.193840,5297500
2003-11-03,84.559998,84.970001,83.050003,83.500000,48.217930,3066600
2003-11-10,83.599998,85.959999,83.199997,85.919998,49.818874,2380400
2003-11-17,86.139999,86.930000,85.559998,86.500000,50.155132,2771300
2003-11-24,86.180000,86.519997,85.129997,85.129997,49.360809,1797600
2003-12-01,84.400002,86.230003,83.800003,85.800003,49.749298,4867100
2003-12-08,85.779999,85.879997,84.360001,85.510002,49.825790,2994700
2003-12-15,85.500000,87.099998,85.180000,87.070000,50.734764,2871600
2003-12-22,87.120003,87.339996,85.849998,86.980003,50.682343,1149700
2003-12-29,86.699997,86.769997,84.080002,84.440002,49.202309,1620200
2004-01-05,84.010002,87.070000,83.900002,86.949997,50.902008,3705200
2004-01-12,86.599998,88.800003,86.559998,87.610001,51.288399,4798200
2004-01-19,87.500000,88.900002,87.260002,87.379997,51.153770,2665000
2004-01-26,87.300003,87.849998,85.860001,87.040001,50.954762,4380100
2004-02-02,86.449997,87.449997,86.239998,87.379997,51.153770,3101800
2004-02-09,87.559998,88.199997,86.910004,87.800003,51.611923,2581000
2004-02-16,87.860001,88.180000,87.199997,87.339996,51.341507,3313700
2004-02-23,87.389999,88.779999,87.320000,88.660004,52.117474,3252300
2004-03-01,88.459999,90.000000,87.110001,89.639999,52.693535,5377300
2004-03-08,90.059998,91.050003,90.000000,90.279999,53.283726,4796500
2004-03-15,90.419998,91.480003,90.050003,90.430000,53.372250,6275700
2004-03-22,90.589996,91.230003,89.599998,89.779999,52.988602,3729400
2004-03-29,89.050003,89.629997,86.410004,86.709999,51.176662,9035200
2004-04-05,86.320000,86.800003,85.910004,86.050003,50.985279,4671400
2004-04-12,85.809998,85.870003,83.980003,84.559998,50.102455,6462100
2004-04-19,84.849998,84.910004,83.610001,84.040001,49.794281,5051900
2004-04-26,84.089996,84.550003,83.010002,83.639999,49.557327,6101300
2004-05-03,83.099998,83.900002,81.099998,81.320000,48.182713,11775900
2004-05-10,81.480003,81.610001,80.510002,81.309998,48.364712,8943800
2004-05-17,81.870003,82.379997,81.150002,81.739998,48.620487,5936800
2004-05-24,81.930000,83.500000,81.680000,83.099998,49.429447,3201100
2004-05-31,82.370003,82.400002,81.440002,81.500000,48.477749,3310400
2004-06-07,81.419998,81.680000,81.000000,81.480003,48.654369,2597000
2004-06-14,81.199997,82.849998,80.760002,82.580002,49.311211,3901600
2004-06-21,82.629997,83.339996,82.180000,83.129997,49.639629,2738600
2004-06-28,82.779999,84.690002,82.169998,84.349998,50.368145,5098000
2004-07-05,84.570000,84.589996,84.089996,84.379997,50.589245,3523200
2004-07-12,84.610001,85.500000,83.949997,85.489998,51.254745,5379600
2004-07-19,85.410004,85.570000,84.190002,84.949997,50.931007,3096500
2004-07-26,84.839996,84.839996,83.040001,84.589996,50.715176,3266400
2004-08-02,84.500000,86.860001,84.320000,86.419998,51.812328,3569600
2004-08-09,86.150002,86.900002,85.730003,86.639999,52.147671,3415600
2004-08-16,86.470001,87.059998,86.019997,86.540001,52.087448,2525000
2004-08-23,86.110001,87.029999,85.769997,86.820000,52.256008,3422000
2004-08-30,87.000000,88.000000,86.000000,86.660004,52.159664,5194200
2004-09-06,86.239998,87.580002,86.180000,87.099998,52.634369,2056800
2004-09-13,87.199997,88.480003,87.120003,87.919998,53.129951,3359900
2004-09-20,88.260002,89.879997,88.099998,89.430000,54.042439,8662200
2004-09-27,89.599998,89.949997,87.290001,87.449997,52.845959,8497600
2004-10-04,87.000000,88.209999,86.739998,87.949997,53.366390,5802300
2004-10-11,87.949997,89.010002,87.730003,88.669998,53.803299,2930200
